,price,location,total_sqft,bhk,bath
1116,4000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",890.0,2.0,2.0
1117,4800000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",973.0,2.0,2.0
1118,6200000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1202.0,2.0,2.0
1119,5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
1120,5400000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1285.0,3.0,2.0
1121,4300000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1122,4000000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",920.0,2.0,2.0
1123,3750000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",825.0,2.0,2.0
1124,5200000.0,"Sector 143, Noida, Delhi NCR",1175.0,2.0,2.0
1125,6959999.999999999,"Sector 143, Noida, Delhi NCR",1340.0,3.0,3.0
1126,5300000.0,"Sector 143, Noida, Delhi NCR",1175.0,2.0,2.0
1127,7400000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,2.0
1128,4800000.0,"Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1130,4500000.0,"Sector 143, Noida, Delhi NCR",850.0,2.0,2.0
1131,5000000.0,"Sector 143, Noida, Delhi NCR",950.0,2.0,2.0
1132,7920000.0,"Sector 143, Noida, Delhi NCR",1495.0,3.0,3.0
1133,6000000.0,"Sector 143, Noida, Delhi NCR",1350.0,2.0,2.0
1136,5000000.0,"Sector 143, Noida, Delhi NCR",950.0,2.0,2.0
1137,6800000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,3.0
1138,5000000.0,"Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1139,4600000.0,"Sector 143, Noida, Delhi NCR",920.0,2.0,2.0
1140,5150000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1234.0,2.0,2.0
1141,7500000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1700.0,3.0,4.0
1142,5200000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1234.0,2.0,2.0
1143,4600000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1144,6500000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1350.0,3.0,3.0
1145,7590000.000000001,"Sector 150, Noida, Delhi NCR",1380.0,3.0,2.0
1146,11500000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1147,11500000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1148,10000000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1149,13000000.0,"Sector 150, Noida, Delhi NCR",2300.0,3.0,3.0
1150,3700000.0,"Sector 16, Greater Noida, Delhi NCR",855.0,2.0,2.0
1151,4300000.0,"Sector 16, Greater Noida, Delhi NCR",1060.0,2.0,2.0
1153,5400000.0,"Sector 16, Greater Noida, Delhi NCR",1325.0,3.0,3.0
1155,4600000.0,"Sector 16, Greater Noida, Delhi NCR",1190.0,2.0,2.0
1156,3300000.0,"Sector 16, Greater Noida, Delhi NCR",855.0,2.0,2.0
1157,4540000.0,"Sector 16, Greater Noida, Delhi NCR",1105.0,2.0,2.0
1158,5000000.0,"Sector 16, Greater Noida, Delhi NCR",1190.0,2.0,2.0
1159,3500000.0,"Sector 16, Greater Noida, Delhi NCR",935.0,2.0,2.0
1161,3950000.0,"Sector 168, Noida, Delhi NCR",890.0,2.0,2.0
1162,4000000.0,"Sector 168, Noida, Delhi NCR",988.0,2.0,2.0
1164,7500000.0,"Sector 168, Noida, Delhi NCR",1625.0,3.0,3.0
1165,4200000.0,"Sector 168, Noida, Delhi NCR",959.0,2.0,2.0
1166,5500000.0,"Sector 168, Noida, Delhi NCR",1215.0,2.0,2.0
1167,6000000.0,"Sector 168, Noida, Delhi NCR",1205.0,2.0,2.0
1168,6490000.000000001,"Sector 168, Noida, Delhi NCR",1442.0,3.0,2.0
1169,3800000.0,"Sector 168, Noida, Delhi NCR",830.0,2.0,2.0
1170,7000000.0,"Sector 168, Noida, Delhi NCR",1528.0,3.0,3.0
1171,7000000.0,"Sector 168, Noida, Delhi NCR",1465.0,3.0,3.0
1172,20000000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",2300.0,3.0,3.0
1173,8200000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",900.0,3.0,3.0
1174,10500000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",1100.0,2.0,2.0
1175,8500000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",960.0,2.0,2.0
1176,3500000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
1177,6900000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",1600.0,3.0,3.0
1178,3700000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1179,3500000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1180,3800000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1181,3300000.0,"Sector 2, Greater Noida, Delhi NCR",855.0,2.0,2.0
1182,3300000.0,"Sector 2, Greater Noida, Delhi NCR",950.0,2.0,2.0
1183,2900000.0,"Sector 2, Greater Noida, Delhi NCR",835.0,2.0,2.0
1184,2900000.0,"Sector 2, Greater Noida, Delhi NCR",835.0,2.0,2.0
1185,9500000.0,"Sector 21C, Faridabad, Delhi NCR",1800.0,3.0,3.0
1186,6500000.0,"Sector 21C, Faridabad, Delhi NCR",1200.0,3.0,2.0
1187,11100000.000000002,"Sector 21C, Faridabad, Delhi NCR",2150.0,3.0,3.0
1188,3990000.0,"Sector 21C, Faridabad, Delhi NCR",800.0,2.0,2.0
1189,6200000.0,"Sector 21C, Faridabad, Delhi NCR",1100.0,2.0,2.0
1190,40000000.0,"Sector 21C, Faridabad, Delhi NCR",8000.0,7.0,8.0
1191,19000000.0,"Sector 21C, Faridabad, Delhi NCR",3500.0,4.0,4.0
1192,9000000.0,"Sector 21D, Faridabad, Delhi NCR",1640.0,3.0,2.0
1193,7000000.0,"Sector 21D, Faridabad, Delhi NCR",1400.0,3.0,2.0
1194,9000000.0,"Sector 21D, Faridabad, Delhi NCR",1760.0,3.0,3.0
1195,8830000.0,"Sector 21D, Faridabad, Delhi NCR",1700.0,3.0,3.0
1196,8600000.0,"Sector 21D, Faridabad, Delhi NCR",1500.0,3.0,2.0
1197,7300000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",850.0,3.0,2.0
1198,9500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1000.0,3.0,2.0
1199,15000000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1450.0,4.0,3.0
1200,12100000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1100.0,3.0,2.0
1201,16500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1600.0,4.0,2.0
1202,12500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1600.0,3.0,2.0
1203,5800000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
1204,3700000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",660.0,2.0,2.0
1205,5700000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
1206,4300000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",810.0,2.0,2.0
1207,4800000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
1208,5500000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",990.0,3.0,2.0
1209,7800000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1550.0,3.0,3.0
1210,5800000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1200.0,3.0,3.0
1211,10700000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",2200.0,3.0,3.0
1212,6500000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1500.0,3.0,2.0
1213,5700000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1095.0,2.0,2.0
1214,3800000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",700.0,2.0,2.0
1215,10500000.0,"Sector 33, Gurgaon, Delhi NCR",1545.0,3.0,3.0
1216,11500000.0,"Sector 33, Gurgaon, Delhi NCR",1545.0,3.0,3.0
1217,11000000.0,"Sector 33, Gurgaon, Delhi NCR",1550.0,3.0,3.0
1218,10300000.0,"Sector 33, Gurgaon, Delhi NCR",1545.0,3.0,3.0
1219,11500000.0,"Sector 33, Gurgaon, Delhi NCR",1545.0,3.0,4.0
1220,6250000.0,"Sector 37C, Gurgaon, Delhi NCR",1400.0,2.0,2.0
1222,12700000.0,"Sector 37C, Gurgaon, Delhi NCR",2387.0,4.0,4.0
1223,6700000.0,"Sector 37C, Gurgaon, Delhi NCR",1326.0,2.0,2.0
1224,6500000.0,"Sector 37C, Gurgaon, Delhi NCR",1280.0,2.0,2.0
1225,4000000.0,"Sector 37C, Gurgaon, Delhi NCR",810.0,2.0,2.0
1226,6450000.0,"Sector 37C, Gurgaon, Delhi NCR",1365.0,2.0,2.0
1229,3900000.0,"Sector 37C, Gurgaon, Delhi NCR",810.0,2.0,2.0
1230,10500000.0,"Sector 37C, Gurgaon, Delhi NCR",2000.0,4.0,4.0
1233,6200000.0,"Sector 37C, Gurgaon, Delhi NCR",1345.0,2.0,2.0
1234,8000000.0,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",1847.0,4.0,3.0
1235,3500000.0,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",810.0,2.0,2.0
1236,11000000.0,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",2385.0,4.0,4.0
1237,3300000.0,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",810.0,2.0,2.0
1239,9800000.0,"Sector 37D, Gurgaon, Delhi NCR",1765.0,3.0,3.0
1240,7500000.0,"Sector 37D, Gurgaon, Delhi NCR",1485.0,3.0,3.0
1241,9200000.0,"Sector 37D, Gurgaon, Delhi NCR",1813.0,3.0,3.0
1242,7000000.0,"Sector 37D, Gurgaon, Delhi NCR",1380.0,2.0,2.0
1244,5200000.0,"Sector 37D, Gurgaon, Delhi NCR",1070.0,2.0,2.0
1245,6900000.0,"Sector 37D, Gurgaon, Delhi NCR",1410.0,2.0,2.0
1246,6200000.0,"Sector 37D, Gurgaon, Delhi NCR",1185.0,3.0,3.0
1247,9000000.0,"Sector 37D, Gurgaon, Delhi NCR",1788.0,3.0,3.0
1248,6500000.0,"Sector 37D, Gurgaon, Delhi NCR",1310.0,2.0,2.0
1249,7900000.0,"Sector 37D, Gurgaon, Delhi NCR",1521.0,3.0,2.0
1250,5800000.0,"Sector 37D, Gurgaon, Delhi NCR",1079.0,2.0,2.0
1251,13500000.0,"Sector 37D, Gurgaon, Delhi NCR",2450.0,4.0,4.0
1252,9000000.0,"Sector 37D, Gurgaon, Delhi NCR",1630.0,3.0,3.0
1253,9500000.0,"Sector 37D, Gurgaon, Delhi NCR",1725.0,3.0,3.0
1255,6500000.0,"Sector 37D, Gurgaon, Delhi NCR",1310.0,2.0,2.0
1256,7000000.0,"Sector 37D, Gurgaon, Delhi NCR",1410.0,2.0,2.0
1258,12000000.0,"Sector 37D, Gurgaon, Delhi NCR",2250.0,3.0,3.0
1260,7000000.0,"Sector 37D, Gurgaon, Delhi NCR",1410.0,2.0,2.0
1261,6500000.0,"Sector 37D, Gurgaon, Delhi NCR",1285.0,3.0,3.0
1263,3400000.0,"Sector 37D, Gurgaon, Delhi NCR",650.0,2.0,2.0
1264,9000000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1815.0,3.0,3.0
1265,12000000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",2025.0,3.0,5.0
1266,7200000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1225.0,3.0,3.0
1267,9000000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1770.0,3.0,3.0
1268,9000000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1725.0,3.0,3.0
1269,6500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
1270,9510000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1500.0,3.0,3.0
1271,11000000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2200.0,3.0,3.0
1272,7070000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
1273,5800000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050.0,2.0,2.0
1274,12800000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2000.0,3.0,3.0
1275,5500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050.0,2.0,2.0
1276,6500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
1277,14500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2250.0,4.0,3.0
1278,4200000.0,"Sector 4, Greater Noida, Delhi NCR",1175.0,2.0,2.0
1279,7159999.999999999,"Sector 4, Greater Noida, Delhi NCR",1700.0,4.0,3.0
1280,7100000.0,"Sector 4, Greater Noida, Delhi NCR",1855.0,4.0,3.0
1281,5800000.0,"Sector 4, Greater Noida, Delhi NCR",1400.0,3.0,3.0
1282,6200000.0,"Sector 4, Greater Noida, Delhi NCR",1470.0,3.0,3.0
1283,4000000.0,"Sector 4, Greater Noida, Delhi NCR",950.0,2.0,2.0
1284,3400000.0,"Sector 4, Greater Noida, Delhi NCR",935.0,2.0,2.0
1285,6100000.0,"Sector 4, Greater Noida, Delhi NCR",1470.0,3.0,3.0
1286,13000000.0,"Sector 43, Gurgaon, Delhi NCR",1386.0,3.0,3.0
1287,18500000.0,"Sector 43, Gurgaon, Delhi NCR",2000.0,4.0,4.0
1288,19000000.0,"Sector 43, Gurgaon, Delhi NCR",2000.0,4.0,4.0
1289,14500000.0,"Sector 43, Gurgaon, Delhi NCR",1800.0,3.0,3.0
1290,4100000.0,"Sector 45, Faridabad, Delhi NCR",750.0,2.0,2.0
1291,9800000.0,"Sector 45, Faridabad, Delhi NCR",2000.0,4.0,4.0
1292,6000000.0,"Sector 45, Faridabad, Delhi NCR",1120.0,3.0,3.0
1293,16500000.0,"Sector 45, Noida, Delhi NCR",2465.0,4.0,4.0
1294,11500000.0,"Sector 45, Noida, Delhi NCR",1850.0,3.0,4.0
1295,6800000.0,"Sector 45, Noida, Delhi NCR",1155.0,2.0,2.0
1296,15000000.0,"Sector 45, Noida, Delhi NCR",2450.0,4.0,4.0
1297,12000000.0,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1850.0,3.0,4.0
1298,9500000.0,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1644.0,3.0,3.0
1299,6200000.0,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1140.0,2.0,2.0
1300,5600000.0,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1140.0,2.0,2.0
1301,7880000.0,"Sector 47, Gurgaon, Delhi NCR",997.0,2.0,2.0
1302,15500000.0,"Sector 47, Gurgaon, Delhi NCR",2000.0,3.0,4.0
1303,16500000.0,"Sector 47, Gurgaon, Delhi NCR",2100.0,3.0,3.0
1304,11000000.0,"Sector 47, Gurgaon, Delhi NCR",1300.0,3.0,3.0
1305,30000000.0,"Sector 47, Gurgaon, Delhi NCR",3660.0,4.0,4.0
1306,9000000.0,"Sector 47, Gurgaon, Delhi NCR",997.0,2.0,2.0
1307,8500000.0,"Sector 48, Faridabad, Delhi NCR",2095.0,4.0,3.0
1308,6000000.0,"Sector 48, Faridabad, Delhi NCR",1400.0,4.0,2.0
1309,8200000.0,"Sector 48, Faridabad, Delhi NCR",2095.0,4.0,3.0
1310,7800000.0,"Sector 48, Faridabad, Delhi NCR",2000.0,4.0,4.0
1311,15200000.0,"Sector 48, Gurgaon, Delhi NCR",2268.0,3.0,3.0
1312,14000000.0,"Sector 48, Gurgaon, Delhi NCR",2268.0,4.0,4.0
1313,45000000.0,"Sector 48, Gurgaon, Delhi NCR",7115.0,4.0,4.0
1314,11000000.0,"Sector 48, Gurgaon, Delhi NCR",1508.0,3.0,3.0
1315,14000000.0,"Sector 48, Gurgaon, Delhi NCR",2268.0,3.0,4.0
1316,4500000.0,"Sector 49, Faridabad, Delhi NCR",1200.0,3.0,2.0
1317,3200000.0,"Sector 49, Faridabad, Delhi NCR",800.0,2.0,2.0
1318,9500000.0,"Sector 49, Faridabad, Delhi NCR",1885.0,3.0,3.0
1319,6000000.0,"Sector 49, Faridabad, Delhi NCR",1500.0,2.0,2.0
1320,4000000.0,"Sector 49, Faridabad, Delhi NCR",810.0,3.0,2.0
1321,5000000.0,"Sector 49, Faridabad, Delhi NCR",1300.0,3.0,2.0
1322,3800000.0,"Sector 49, Faridabad, Delhi NCR",1000.0,3.0,2.0
1323,11700000.0,"Sector 49, Gurgaon, Delhi NCR",1600.0,3.0,3.0
1324,28000000.0,"Sector 49, Gurgaon, Delhi NCR",4000.0,4.0,4.0
1325,16000000.0,"Sector 49, Gurgaon, Delhi NCR",2082.0,3.0,4.0
1326,12000000.0,"Sector 49, Gurgaon, Delhi NCR",1890.0,3.0,3.0
1327,8500000.0,"Sector 49, Gurgaon, Delhi NCR",1300.0,2.0,2.0
1328,8500000.0,"Sector 49, Gurgaon, Delhi NCR",1145.0,2.0,2.0
1329,3800000.0,"Sector 49, Noida, Delhi NCR",950.0,2.0,2.0
1330,3800000.0,"Sector 49, Noida, Delhi NCR",985.0,2.0,2.0
1331,3500000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1332,3500000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1333,3500000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",950.0,2.0,2.0
1334,3000000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",750.0,2.0,2.0
1336,3900000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1338,3700000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",720.0,2.0,2.0
1339,5000000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
1340,4500000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1341,4300000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",800.0,2.0,2.0
1342,7000000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1280.0,2.0,2.0
1343,7500000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1600.0,4.0,3.0
1344,4600000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1345,4600000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1346,8750000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1550.0,3.0,3.0
1347,5500000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",950.0,2.0,2.0
1348,2700000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",700.0,2.0,2.0
1349,3800000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",850.0,3.0,2.0
1350,3100000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",700.0,2.0,2.0
1351,5500000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",1150.0,3.0,2.0
1352,46000000.0,"Sector 50, Gurgaon, Delhi NCR",5400.0,9.0,9.0
1353,11600000.0,"Sector 50, Gurgaon, Delhi NCR",1376.0,3.0,3.0
1354,7500000.0,"Sector 50, Noida, Delhi NCR",1225.0,2.0,2.0
1355,12500000.0,"Sector 50, Noida, Delhi NCR",1879.0,3.0,3.0
1356,9500000.0,"Sector 50, Noida, Delhi NCR",1453.0,3.0,2.0
1357,16000000.0,"Sector 51, Gurgaon, Delhi NCR",2250.0,3.0,4.0
1358,14900000.0,"Sector 51, Gurgaon, Delhi NCR",1875.0,3.0,3.0
1359,8700000.0,"Sector 51, Gurgaon, Delhi NCR",1100.0,2.0,2.0
1360,9700000.0,"Sector 51, Gurgaon, Delhi NCR",1150.0,3.0,2.0
1361,13500000.0,"Sector 52, Gurgaon, Delhi NCR",2000.0,3.0,3.0
1362,35000000.0,"Sector 52, Gurgaon, Delhi NCR",4600.0,4.0,4.0
1363,14000000.0,"Sector 52, Gurgaon, Delhi NCR",2250.0,3.0,3.0
1364,16500000.0,"Sector 52, Gurgaon, Delhi NCR",2250.0,4.0,3.0
1365,15000000.0,"Sector 56, Gurgaon, Delhi NCR",1900.0,3.0,3.0
1366,16000000.0,"Sector 56, Gurgaon, Delhi NCR",2200.0,3.0,2.0
1367,11500000.0,"Sector 56, Gurgaon, Delhi NCR",1456.0,3.0,2.0
1368,12000000.0,"Sector 56, Gurgaon, Delhi NCR",1600.0,3.0,2.0
1369,15000000.0,"Sector 56, Gurgaon, Delhi NCR",2100.0,3.0,3.0
1370,10000000.0,"Sector 56, Gurgaon, Delhi NCR",1366.0,3.0,2.0
1371,11000000.0,"Sector 56, Gurgaon, Delhi NCR",1500.0,3.0,3.0
1373,8009999.999999999,"Sector 57, Gurgaon, Delhi NCR",1219.0,3.0,2.0
1374,18500000.0,"Sector 57, Gurgaon, Delhi NCR",2400.0,4.0,3.0
1375,8960000.0,"Sector 57, Gurgaon, Delhi NCR",1250.0,3.0,3.0
1376,18000000.0,"Sector 57, Gurgaon, Delhi NCR",2587.0,3.0,3.0
1377,16000000.0,"Sector 57, Gurgaon, Delhi NCR",2400.0,4.0,3.0
1378,26000000.0,"Sector 57, Gurgaon, Delhi NCR",3644.0,4.0,5.0
1379,13000000.0,"Sector 57, Gurgaon, Delhi NCR",1600.0,4.0,4.0
1380,7840000.000000001,"Sector 57, Gurgaon, Delhi NCR",1100.0,3.0,3.0
1381,12500000.0,"Sector 57, Gurgaon, Delhi NCR",1650.0,4.0,3.0
1382,7500000.0,"Sector 57, Gurgaon, Delhi NCR",1100.0,2.0,2.0
1383,12700000.0,"Sector 57, Gurgaon, Delhi NCR",1750.0,3.0,3.0
1384,3600000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1385,4000000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",900.0,3.0,2.0
1386,3900000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1387,3750000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",950.0,2.0,2.0
1388,15000000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",2700.0,4.0,4.0
1389,9500000.0,"Sector 61, Noida, Delhi NCR",1570.0,3.0,3.0
1390,7500000.0,"Sector 61, Noida, Delhi NCR",1208.0,3.0,3.0
1391,9500000.0,"Sector 61, Noida, Delhi NCR",1625.0,3.0,3.0
1392,7000000.0,"Sector 62, Noida, Delhi NCR",1200.0,3.0,2.0
1393,9000000.0,"Sector 62, Noida, Delhi NCR",1850.0,3.0,3.0
1394,5800000.0,"Sector 62, Noida, Delhi NCR",1035.0,2.0,2.0
1395,7050000.0,"Sector 62, Noida, Delhi NCR",1200.0,3.0,3.0
1396,8159999.999999999,"Sector 62, Noida, Delhi NCR",1700.0,3.0,3.0
1397,10000000.0,"Sector 62, Noida, Delhi NCR",1875.0,3.0,3.0
1398,10500000.0,"Sector 65, Gurgaon, Delhi NCR",1020.0,2.0,2.0
1399,12800000.0,"Sector 65, Gurgaon, Delhi NCR",1433.0,2.0,2.0
1400,12500000.0,"Sector 65, Gurgaon, Delhi NCR",1380.0,3.0,3.0
1401,9500000.0,"Sector 65, Gurgaon, Delhi NCR",1020.0,2.0,2.0
1402,14500000.0,"Sector 65, Gurgaon, Delhi NCR",1600.0,3.0,3.0
1403,13000000.0,"Sector 65, Gurgaon, Delhi NCR",1433.0,2.0,2.0
1404,37500000.0,"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",4000.0,3.0,4.0
1405,14500000.0,"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",1750.0,4.0,3.0
1406,9200000.0,"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",1020.0,2.0,2.0
1407,10000000.0,"Sector 67, Gurgaon, Delhi NCR",1488.0,3.0,3.0
1408,8500000.0,"Sector 67, Gurgaon, Delhi NCR",1400.0,3.0,3.0
1409,10500000.0,"Sector 67, Gurgaon, Delhi NCR",1500.0,3.0,3.0
1410,40000000.0,"Sector 67, Gurgaon, Delhi NCR",6000.0,5.0,8.0
1411,4650000.0,"Sector 67, Gurgaon, Delhi NCR",800.0,3.0,3.0
1412,13000000.0,"Sector 67, Gurgaon, Delhi NCR",1750.0,3.0,4.0
1413,18000000.0,"Sector 67, Gurgaon, Sector 67, Gurgaon, Delhi NCR",2411.0,3.0,3.0
1414,17000000.0,"Sector 67, Gurgaon, Sector 67, Gurgaon, Delhi NCR",2385.0,3.0,3.0
1415,10000000.0,"Sector 68, Gurgaon, Delhi NCR",1430.0,3.0,2.0
1416,14000000.0,"Sector 68, Gurgaon, Delhi NCR",1950.0,3.0,3.0
1417,9500000.0,"Sector 68, Gurgaon, Delhi NCR",1430.0,2.0,2.0
1418,9500000.0,"Sector 68, Gurgaon, Delhi NCR",1507.0,2.0,2.0
1419,11100000.000000002,"Sector 68, Gurgaon, Delhi NCR",1507.0,2.0,2.0
1420,8500000.0,"Sector 68, Gurgaon, Delhi NCR",1180.0,2.0,2.0
1421,8100000.0,"Sector 68, Gurgaon, Delhi NCR",1250.0,2.0,2.0
1422,7809999.999999999,"Sector 68, Gurgaon, Delhi NCR",1200.0,2.0,2.0
1423,7830000.0,"Sector 68, Gurgaon, Delhi NCR",1227.0,2.0,2.0
1424,12500000.0,"Sector 68, Gurgaon, Delhi NCR",1765.0,3.0,3.0
1425,11500000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1478.0,2.0,2.0
1426,8100000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1192.0,2.0,2.0
1427,10700000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1478.0,2.0,2.0
1428,8200000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1268.0,2.0,2.0
1429,8200000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1220.0,2.0,2.0
1430,9410000.0,"Sector 69, Gurgaon, Delhi NCR",1600.0,3.0,3.0
1431,8000000.0,"Sector 69, Gurgaon, Delhi NCR",1326.0,3.0,2.0
1432,10000000.0,"Sector 69, Gurgaon, Delhi NCR",1500.0,3.0,3.0
1433,4000000.0,"Sector 70, Faridabad, Delhi NCR",1045.0,2.0,2.0
1434,3500000.0,"Sector 70, Faridabad, Delhi NCR",1045.0,2.0,2.0
1435,3800000.0,"Sector 70, Faridabad, Delhi NCR",1050.0,2.0,2.0
